chr1	7772000	7772000	wt	GFP	-	chr1	5139941	5239941	B3	0	.	2532059
chr1	7827466	7827466	W390A	GFP	-	chr1	7639941	12740044	A1	0	.	0
chr1	7827466	7827466	W390A	GFP	-	chr1	46734329	46834329	A2	0	.	38906863
chr1	7827466	7827466	W390A	GFP	-	chr1	7039941	7639941	B1	0	.	187525
chr1	7827466	7827466	W390A	GFP	-	chr1	106757379	106857379	B2	0	.	98929913
chr1	7827466	7827466	W390A	GFP	-	chr1	5139941	5239941	B3	0	.	2587525
chr1	7828118	7828118	wt	GFP	+	chr1	7639941	12740044	A1	0	.	0
chr1	7828118	7828118	wt	GFP	+	chr1	46734329	46834329	A2	0	.	38906211
chr1	7828118	7828118	wt	GFP	+	chr1	7039941	7639941	B1	0	.	188177
chr1	7828118	7828118	wt	GFP	+	chr1	106757379	106857379	B2	0	.	98929261
chr1	7828118	7828118	wt	GFP	+	chr1	5139941	5239941	B3	0	.	2588177
chr1	7831524	7831524	wt	GFP	+	chr1	7639941	12740044	A1	0	.	0
chr1	7831524	7831524	wt	GFP	+	chr1	46734329	46834329	A2	0	.	38902805
chr1	7831524	7831524	wt	GFP	+	chr1	7039941	7639941	B1	0	.	191583
chr1	7831524	7831524	wt	GFP	+	chr1	106757379	106857379	B2	0	.	98925855
chr1	7831524	7831524	wt	GFP	+	chr1	5139941	5239941	B3	0	.	2591583
chr1	8349233	8349233	wt	GFP	+	chr1	7639941	12740044	A1	0	.	0
chr1	8349233	8349233	wt	GFP	+	chr1	46734329	46834329	A2	0	.	38385096
chr1	8349233	8349233	wt	GFP	+	chr1	7039941	7639941	B1	0	.	709292
chr1	8349233	8349233	wt	GFP	+	chr1	106757379	106857379	B2	0	.	98408146
chr1	8349233	8349233	wt	GFP	+	chr1	5139941	5239941	B3	0	.	3109292
chr1	8753094	8753094	CBX	GFP	+	chr1	7639941	12740044	A1	0	.	0
chr1	8753094	8753094	CBX	GFP	+	chr1	46734329	46834329	A2	0	.	37981235
chr1	8753094	8753094	CBX	GFP	+	chr1	7039941	7639941	B1	0	.	1113153
chr1	8753094	8753094	CBX	GFP	+	chr1	106757379	106857379	B2	0	.	98004285
chr1	8753094	8753094	CBX	GFP	+	chr1	5139941	5239941	B3	0	.	3513153
chr1	8766750	8766750	W390A	GFP	+	chr1	7639941	12740044	A1	0	.	0
chr1	8766750	8766750	W390A	GFP	+	chr1	46734329	46834329	A2	0	.	37967579
chr1	8766750	8766750	W390A	GFP	+	chr1	7039941	7639941	B1	0	.	1126809
chr1	8766750	8766750	W390A	GFP	+	chr1	106757379	106857379	B2	0	.	97990629
chr1	8766750	8766750	W390A	GFP	+	chr1	5139941	5239941	B3	0	.	3526809
chr1	9540558	9540558	CBX	GFP	-	chr1	7639941	12740044	A1	0	.	0
chr1	9540558	9540558	CBX	GFP	-	chr1	46734329	46834329	A2	0	.	37193771
chr1	9540558	9540558	CBX	GFP	-	chr1	7039941	7639941	B1	0	.	1900617
chr1	9540558	9540558	CBX	GFP	-	chr1	106757379	106857379	B2	0	.	97216821
chr1	9540558	9540558	CBX	GFP	-	chr1	5139941	5239941	B3	0	.	4300617
chr1	9657508	9657508	wt	GFP	-	chr1	7639941	12740044	A1	0	.	0
chr1	9657508	9657508	wt	GFP	-	chr1	46734329	46834329	A2	0	.	37076821
chr1	9657508	9657508	wt	GFP	-	chr1	7039941	7639941	B1	0	.	2017567
chr1	9657508	9657508	wt	GFP	-	chr1	106757379	106857379	B2	0	.	97099871
chr1	9657508	9657508	wt	GFP	-	chr1	5139941	5239941	B3	0	.	4417567
chr1	9718315	9718315	wt	GFP	-	chr1	7639941	12740044	A1	0	.	0
chr1	9718315	9718315	wt	GFP	-	chr1	46734329	46834329	A2	0	.	37016014
chr1	9718315	9718315	wt	GFP	-	chr1	7039941	7639941	B1	0	.	2078374
chr1	9718315	9718315	wt	GFP	-	chr1	106757379	106857379	B2	0	.	97039064
chr1	9718315	9718315	wt	GFP	-	chr1	5139941	5239941	B3	0	.	4478374
chr1	9912555	9912555	W390A	GFP	-	chr1	7639941	12740044	A1	0	.	0
chr1	9912555	9912555	W390A	GFP	-	chr1	46734329	46834329	A2	0	.	36821774
chr1	9912555	9912555	W390A	GFP	-	chr1	7039941	7639941	B1	0	.	2272614
chr1	9912555	9912555	W390A	GFP	-	chr1	106757379	106857379	B2	0	.	96844824
chr1	9912555	9912555	W390A	GFP	-	chr1	5139941	5239941	B3	0	.	4672614
chr1	9914089	9914089	CBX	GFP	+	chr1	7639941	12740044	A1	0	.	0
chr1	9914089	9914089	CBX	GFP	+	chr1	46734329	46834329	A2	0	.	36820240
chr1	9914089	9914089	CBX	GFP	+	chr1	7039941	7639941	B1	0	.	2274148
chr1	9914089	9914089	CBX	GFP	+	chr1	106757379	106857379	B2	0	.	96843290
chr1	9914089	9914089	CBX	GFP	+	chr1	5139941	5239941	B3	0	.	4674148
chr1	9914172	9914172	CBX	GFP	-	chr1	7639941	12740044	A1	0	.	0
chr1	9914172	9914172	CBX	GFP	-	chr1	46734329	46834329	A2	0	.	36820157
chr1	9914172	9914172	CBX	GFP	-	chr1	7039941	7639941	B1	0	.	2274231
chr1	9914172	9914172	CBX	GFP	-	chr1	106757379	106857379	B2	0	.	96843207
chr1	9914172	9914172	CBX	GFP	-	chr1	5139941	5239941	B3	0	.	4674231
chr1	9914478	9914478	W390A	GFP	+	chr1	7639941	12740044	A1	0	.	0
chr1	9914478	9914478	W390A	GFP	+	chr1	46734329	46834329	A2	0	.	36819851
chr1	9914478	9914478	W390A	GFP	+	chr1	7039941	7639941	B1	0	.	2274537
chr1	9914478	9914478	W390A	GFP	+	chr1	106757379	106857379	B2	0	.	96842901
chr1	9914478	9914478	W390A	GFP	+	chr1	5139941	5239941	B3	0	.	4674537
chr1	10075082	10075082	wt	GFP	-	chr1	7639941	12740044	A1	0	.	0
chr1	10075082	10075082	wt	GFP	-	chr1	46734329	46834329	A2	0	.	36659247
chr1	10075082	10075082	wt	GFP	-	chr1	7039941	7639941	B1	0	.	2435141
chr1	10075082	10075082	wt	GFP	-	chr1	106757379	106857379	B2	0	.	96682297
chr1	10075082	10075082	wt	GFP	-	chr1	5139941	5239941	B3	0	.	4835141
chr1	10439468	10439468	W390A	GFP	-	chr1	7639941	12740044	A1	0	.	0
chr1	10439468	10439468	W390A	GFP	-	chr1	46734329	46834329	A2	0	.	36294861
chr1	10439468	10439468	W390A	GFP	-	chr1	12740044	12940171	B1	0	.	2300576
chr1	10439468	10439468	W390A	GFP	-	chr1	106757379	106857379	B2	0	.	96317911
chr1	10439468	10439468	W390A	GFP	-	chr1	5139941	5239941	B3	0	.	5199527
chr1	11478122	11478122	CBX	GFP	+	chr1	7639941	12740044	A1	0	.	0
chr1	11478122	11478122	CBX	GFP	+	chr1	46734329	46834329	A2	0	.	35256207
chr1	11478122	11478122	CBX	GFP	+	chr1	12740044	12940171	B1	0	.	1261922
chr1	11478122	11478122	CBX	GFP	+	chr1	106757379	106857379	B2	0	.	95279257
chr1	11478122	11478122	CBX	GFP	+	chr1	5139941	5239941	B3	0	.	6238181
chr1	11736962	11736962	wt	GFP	+	chr1	7639941	12740044	A1	0	.	0
chr1	11736962	11736962	wt	GFP	+	chr1	46734329	46834329	A2	0	.	34997367
chr1	11736962	11736962	wt	GFP	+	chr1	12740044	12940171	B1	0	.	1003082
chr1	11736962	11736962	wt	GFP	+	chr1	106757379	106857379	B2	0	.	95020417
chr1	11736962	11736962	wt	GFP	+	chr1	5139941	5239941	B3	0	.	6497021
chr1	11740696	11740696	wt	GFP	-	chr1	7639941	12740044	A1	0	.	0
chr1	11740696	11740696	wt	GFP	-	chr1	46734329	46834329	A2	0	.	34993633
chr1	11740696	11740696	wt	GFP	-	chr1	12740044	12940171	B1	0	.	999348
chr1	11740696	11740696	wt	GFP	-	chr1	106757379	106857379	B2	0	.	95016683
chr1	11740696	11740696	wt	GFP	-	chr1	5139941	5239941	B3	0	.	6500755
chr1	11790804	11790804	wt	GFP	+	chr1	7639941	12740044	A1	0	.	0
chr1	11790804	11790804	wt	GFP	+	chr1	46734329	46834329	A2	0	.	34943525
chr1	11790804	11790804	wt	GFP	+	chr1	12740044	12940171	B1	0	.	949240
chr1	11790804	11790804	wt	GFP	+	chr1	106757379	106857379	B2	0	.	94966575
chr1	11790804	11790804	wt	GFP	+	chr1	5139941	5239941	B3	0	.	6550863
chr1	11794594	11794594	wt	GFP	-	chr1	7639941	12740044	A1	0	.	0
chr1	11794594	11794594	wt	GFP	-	chr1	46734329	46834329	A2	0	.	34939735
chr1	11794594	11794594	wt	GFP	-	chr1	12740044	12940171	B1	0	.	945450
chr1	11794594	11794594	wt	GFP	-	chr1	106757379	106857379	B2	0	.	94962785
chr1	11794594	11794594	wt	GFP	-	chr1	5139941	5239941	B3	0	.	6554653
chr1	11802165	11802165	wt	NS	+	chr1	7639941	12740044	A1	0	.	0
chr1	11802165	11802165	wt	NS	+	chr1	46734329	46834329	A2	0	.	34932164
chr1	11802165	11802165	wt	NS	+	chr1	12740044	12940171	B1	0	.	937879
chr1	11802165	11802165	wt	NS	+	chr1	106757379	106857379	B2	0	.	94955214
chr1	11802165	11802165	wt	NS	+	chr1	5139941	5239941	B3	0	.	6562224
chr1	11822359	11822359	CBX	GFP	+	chr1	7639941	12740044	A1	0	.	0
chr1	11822359	11822359	CBX	GFP	+	chr1	46734329	46834329	A2	0	.	34911970
chr1	11822359	11822359	CBX	GFP	+	chr1	12740044	12940171	B1	0	.	917685
chr1	11822359	11822359	CBX	GFP	+	chr1	106757379	106857379	B2	0	.	94935020
chr1	11822359	11822359	CBX	GFP	+	chr1	5139941	5239941	B3	0	.	6582418
chr1	11849784	11849785	CBX	GFP	+	chr1	7639941	12740044	A1	0	.	0
chr1	11849784	11849785	CBX	GFP	+	chr1	46734329	46834329	A2	0	.	34884545
chr1	11849784	11849785	CBX	GFP	+	chr1	12740044	12940171	B1	0	.	890260
chr1	11849784	11849785	CBX	GFP	+	chr1	106757379	106857379	B2	0	.	94907595
chr1	11849784	11849785	CBX	GFP	+	chr1	5139941	5239941	B3	0	.	6609844
chr1	11888015	11888015	wt	NS	-	chr1	7639941	12740044	A1	0	.	0
chr1	11888015	11888015	wt	NS	-	chr1	46734329	46834329	A2	0	.	34846314
chr1	11888015	11888015	wt	NS	-	chr1	12740044	12940171	B1	0	.	852029
chr1	11888015	11888015	wt	NS	-	chr1	106757379	106857379	B2	0	.	94869364
chr1	11888015	11888015	wt	NS	-	chr1	5139941	5239941	B3	0	.	6648074
chr1	12091161	12091161	CBX	NS	+	chr1	7639941	12740044	A1	0	.	0
chr1	12091161	12091161	W390A	GFP	+	chr1	7639941	12740044	A1	0	.	0
chr1	12091161	12091161	CBX	NS	+	chr1	46734329	46834329	A2	0	.	34643168
chr1	12091161	12091161	W390A	GFP	+	chr1	46734329	46834329	A2	0	.	34643168
chr1	12091161	12091161	CBX	NS	+	chr1	12740044	12940171	B1	0	.	648883
chr1	12091161	12091161	W390A	GFP	+	chr1	12740044	12940171	B1	0	.	648883
chr1	12091161	12091161	CBX	NS	+	chr1	106757379	106857379	B2	0	.	94666218
chr1	12091161	12091161	W390A	GFP	+	chr1	106757379	106857379	B2	0	.	94666218
chr1	12091161	12091161	CBX	NS	+	chr1	5139941	5239941	B3	0	.	6851220
chr1	12091161	12091161	W390A	GFP	+	chr1	5139941	5239941	B3	0	.	6851220
chr1	12194992	12194992	wt	NS	-	chr1	7639941	12740044	A1	0	.	0
chr1	12194992	12194992	wt	NS	-	chr1	46734329	46834329	A2	0	.	34539337
chr1	12194992	12194992	wt	NS	-	chr1	12740044	12940171	B1	0	.	545052
chr1	12194992	12194992	wt	NS	-	chr1	106757379	106857379	B2	0	.	94562387
chr1	12194992	12194992	wt	NS	-	chr1	5139941	5239941	B3	0	.	6955051
chr1	12217558	12217558	wt	GFP	+	chr1	7639941	12740044	A1	0	.	0
chr1	12217558	12217558	wt	GFP	+	chr1	46734329	46834329	A2	0	.	34516771
chr1	12217558	12217558	wt	GFP	+	chr1	12740044	12940171	B1	0	.	522486
chr1	12217558	12217558	wt	GFP	+	chr1	106757379	106857379	B2	0	.	94539821
chr1	12217558	12217558	wt	GFP	+	chr1	5139941	5239941	B3	0	.	6977617
chr1	12465752	12465752	W390A	GFP	+	chr1	7639941	12740044	A1	0	.	0
chr1	12465752	12465752	W390A	GFP	+	chr1	46734329	46834329	A2	0	.	34268577
chr1	12465752	12465752	W390A	GFP	+	chr1	12740044	12940171	B1	0	.	274292
chr1	12465752	12465752	W390A	GFP	+	chr1	106757379	106857379	B2	0	.	94291627
chr1	12465752	12465752	W390A	GFP	+	chr1	5139941	5239941	B3	0	.	7225811
chr1	12473015	12473015	W390A	GFP	+	chr1	7639941	12740044	A1	0	.	0
chr1	12473015	12473015	W390A	GFP	+	chr1	46734329	46834329	A2	0	.	34261314
chr1	12473015	12473015	W390A	GFP	+	chr1	12740044	12940171	B1	0	.	267029
chr1	12473015	12473015	W390A	GFP	+	chr1	106757379	106857379	B2	0	.	94284364
chr1	12473015	12473015	W390A	GFP	+	chr1	5139941	5239941	B3	0	.	7233074
chr1	12524391	12524391	W390A	GFP	+	chr1	7639941	12740044	A1	0	.	0
chr1	12524391	12524391	W390A	GFP	+	chr1	46734329	46834329	A2	0	.	34209938
chr1	12524391	12524391	W390A	GFP	+	chr1	12740044	12940171	B1	0	.	215653
chr1	12524391	12524391	W390A	GFP	+	chr1	106757379	106857379	B2	0	.	94232988
chr1	12524391	12524391	W390A	GFP	+	chr1	5139941	5239941	B3	0	.	7284450
chr1	12562941	12562941	CBX	GFP	+	chr1	7639941	12740044	A1	0	.	0
chr1	12562941	12562941	CBX	GFP	+	chr1	46734329	46834329	A2	0	.	34171388
chr1	12562941	12562941	CBX	GFP	+	chr1	12740044	12940171	B1	0	.	177103
chr1	12562941	12562941	CBX	GFP	+	chr1	106757379	106857379	B2	0	.	94194438
chr1	12562941	12562941	CBX	GFP	+	chr1	5139941	5239941	B3	0	.	7323000
chr1	15211051	15211051	wt	NS	+	chr1	14673505	16773506	A1	0	.	0
chr1	15211051	15211051	wt	NS	+	chr1	46734329	46834329	A2	0	.	31523278
chr1	15211051	15211051	wt	NS	+	chr1	14573505	14673505	B1	0	.	537546
chr1	15211051	15211051	wt	NS	+	chr1	106757379	106857379	B2	0	.	91546328
chr1	15211051	15211051	wt	NS	+	chr1	5139941	5239941	B3	0	.	9971110
chr1	15401140	15401140	wt	GFP	-	chr1	14673505	16773506	A1	0	.	0
chr1	15401140	15401140	wt	GFP	-	chr1	46734329	46834329	A2	0	.	31333189
chr1	15401140	15401140	wt	GFP	-	chr1	14573505	14673505	B1	0	.	727635
chr1	15401140	15401140	wt	GFP	-	chr1	106757379	106857379	B2	0	.	91356239
chr1	15401140	15401140	wt	GFP	-	chr1	5139941	5239941	B3	0	.	10161199
chr1	15526151	15526151	W390A	GFP	-	chr1	14673505	16773506	A1	0	.	0
chr1	15526151	15526151	W390A	GFP	-	chr1	46734329	46834329	A2	0	.	31208178
chr1	15526151	15526151	W390A	GFP	-	chr1	14573505	14673505	B1	0	.	852646
chr1	15526151	15526151	W390A	GFP	-	chr1	106757379	106857379	B2	0	.	91231228
chr1	15526151	15526151	W390A	GFP	-	chr1	5139941	5239941	B3	0	.	10286210
chr1	15532584	15532584	wt	NS	-	chr1	14673505	16773506	A1	0	.	0
chr1	15532584	15532584	wt	NS	-	chr1	46734329	46834329	A2	0	.	31201745
chr1	15532584	15532584	wt	NS	-	chr1	14573505	14673505	B1	0	.	859079
chr1	15532584	15532584	wt	NS	-	chr1	106757379	106857379	B2	0	.	91224795
chr1	15532584	15532584	wt	NS	-	chr1	5139941	5239941	B3	0	.	10292643
chr1	15542982	15542982	wt	GFP	-	chr1	14673505	16773506	A1	0	.	0
chr1	15542982	15542982	wt	GFP	-	chr1	46734329	46834329	A2	0	.	31191347
chr1	15542982	15542982	wt	GFP	-	chr1	14573505	14673505	B1	0	.	869477
chr1	15542982	15542982	wt	GFP	-	chr1	106757379	106857379	B2	0	.	91214397
