chr1	9365567	9365567	CBX	GFP	-	chr1	5525001	5685001	3680566
chr1	9807033	9807033	wt	GFP	+	chr1	13840001	14275001	4032968
chr1	10420405	10420405	wt	GFP	+	chr1	13840001	14275001	3419596
chr1	10991661	10991661	wt	GFP	-	chr1	13840001	14275001	2848340
chr1	11097754	11097754	W390A	GFP	+	chr1	13840001	14275001	2742247
chr1	11330301	11330301	wt	GFP	-	chr1	13840001	14275001	2509700
chr1	11667325	11667325	wt	GFP	-	chr1	13840001	14275001	2172676
chr1	11667381	11667381	W390A	GFP	+	chr1	13840001	14275001	2172620
chr1	11761097	11761097	W390A	GFP	-	chr1	13840001	14275001	2078904
chr1	11824279	11824279	W390A	GFP	+	chr1	13840001	14275001	2015722
chr1	11854602	11854602	CBX	GFP	+	chr1	13840001	14275001	1985399
chr1	11923175	11923175	CBX	GFP	+	chr1	13840001	14275001	1916826
chr1	11977991	11977991	CBX	GFP	-	chr1	13840001	14275001	1862010
chr1	12278704	12278704	wt	GFP	-	chr1	13840001	14275001	1561297
chr1	12334196	12334196	wt	GFP	-	chr1	13840001	14275001	1505805
chr1	12436840	12436840	CBX	GFP	+	chr1	13840001	14275001	1403161
chr1	12649212	12649212	wt	GFP	+	chr1	13840001	14275001	1190789
chr1	12963359	12963359	CBX	GFP	+	chr1	13840001	14275001	876642
chr1	13054765	13054765	CBX	GFP	-	chr1	13840001	14275001	785236
chr1	13327433	13327433	W390A	GFP	-	chr1	13840001	14275001	512568
chr1	13473678	13473678	W390A	GFP	+	chr1	13840001	14275001	366323
chr1	13509393	13509394	wt	GFP	-	chr1	13840001	14275001	330608
chr1	13526627	13526627	CBX	GFP	+	chr1	13840001	14275001	313374
chr1	14065271	14065271	CBX	GFP	+	chr1	13840001	14275001	0
chr1	14379512	14379512	CBX	GFP	-	chr1	13840001	14275001	104511
chr1	14534739	14534739	wt	GFP	+	chr1	13840001	14275001	259738
chr1	14574510	14574510	CBX	GFP	+	chr1	13840001	14275001	299509
chr1	15245675	15245675	wt	GFP	-	chr1	13840001	14275001	970674
chr1	15285126	15285126	CBX	GFP	-	chr1	13840001	14275001	1010125
chr1	15484202	15484202	wt	GFP	-	chr1	13840001	14275001	1209201
chr1	15875735	15875735	CBX	GFP	-	chr1	13840001	14275001	1600734
chr1	15980637	15980637	wt	GFP	+	chr1	13840001	14275001	1705636
chr1	15996647	15996647	wt	GFP	+	chr1	13840001	14275001	1721646
chr1	16358322	16358322	wt	GFP	+	chr1	13840001	14275001	2083321
chr1	16395857	16395857	wt	GFP	-	chr1	13840001	14275001	2120856
chr1	16799980	16799980	CBX	GFP	-	chr1	13840001	14275001	2524979
chr1	17017771	17017771	W390A	GFP	+	chr1	13840001	14275001	2742770
chr1	17194967	17194967	W390A	GFP	+	chr1	13840001	14275001	2919966
chr1	17275645	17275645	wt	GFP	-	chr1	13840001	14275001	3000644
chr1	17985583	17985583	wt	GFP	-	chr1	13840001	14275001	3710582
chr1	18062353	18062353	wt	GFP	-	chr1	13840001	14275001	3787352
chr1	18111276	18111276	wt	GFP	+	chr1	13840001	14275001	3836275
chr1	18387882	18387882	CBX	GFP	-	chr1	13840001	14275001	4112881
chr1	18546902	18546902	wt	GFP	+	chr1	13840001	14275001	4271901
chr1	19150480	19150480	wt	GFP	+	chr1	13840001	14275001	4875479
chr1	19358804	19358804	W390A	GFP	-	chr1	13840001	14275001	5083803
chr1	19518044	19518044	W390A	GFP	-	chr1	13840001	14275001	5243043
chr1	19634233	19634233	CBX	GFP	-	chr1	13840001	14275001	5359232
chr1	19738759	19738759	CBX	GFP	+	chr1	13840001	14275001	5463758
chr1	19868938	19868938	CBX	GFP	-	chr1	13840001	14275001	5593937
chr1	20055468	20055468	CBX	GFP	-	chr1	13840001	14275001	5780467
chr1	20417030	20417030	CBX	GFP	+	chr1	13840001	14275001	6142029
chr1	20667579	20667579	CBX	GFP	-	chr1	13840001	14275001	6392578
chr1	20780008	20780008	wt	GFP	-	chr1	13840001	14275001	6505007
chr1	20862566	20862566	W390A	GFP	+	chr1	13840001	14275001	6587565
chr1	21040697	21040697	W390A	GFP	-	chr1	13840001	14275001	6765696
chr1	21134519	21134519	CBX	GFP	+	chr1	13840001	14275001	6859518
chr1	21314664	21314664	wt	GFP	+	chr1	13840001	14275001	7039663
chr1	21551083	21551083	CBX	GFP	-	chr1	13840001	14275001	7276082
chr1	21872773	21872773	W390A	GFP	-	chr1	13840001	14275001	7597772
chr1	22883646	22883646	wt	GFP	+	chr1	13840001	14275001	8608645
chr1	23263944	23263944	W390A	GFP	+	chr1	13840001	14275001	8988943
chr1	23402494	23402494	CBX	GFP	-	chr1	13840001	14275001	9127493
chr1	23708606	23708606	W390A	GFP	+	chr1	13840001	14275001	9433605
chr1	24003319	24003319	W390A	GFP	+	chr1	33665001	34145001	9661682
chr1	24327191	24327191	wt	GFP	-	chr1	33665001	34145001	9337810
chr1	24334514	24334514	wt	GFP	-	chr1	33665001	34145001	9330487
chr1	25035374	25035374	W390A	GFP	+	chr1	33665001	34145001	8629627
chr1	25262847	25262847	wt	GFP	+	chr1	33665001	34145001	8402154
chr1	25285376	25285376	wt	GFP	+	chr1	33665001	34145001	8379625
chr1	25290566	25290566	wt	GFP	+	chr1	33665001	34145001	8374435
chr1	25534196	25534196	W390A	GFP	-	chr1	33665001	34145001	8130805
chr1	25978332	25978333	CBX	GFP	-	chr1	33665001	34145001	7686669
chr1	26138953	26138953	CBX	GFP	-	chr1	33665001	34145001	7526048
chr1	26366344	26366344	CBX	GFP	-	chr1	33665001	34145001	7298657
chr1	27483726	27483726	CBX	GFP	-	chr1	33665001	34145001	6181275
chr1	28051140	28051141	W390A	GFP	-	chr1	33665001	34145001	5613861
chr1	28173757	28173757	CBX	GFP	-	chr1	33665001	34145001	5491244
chr1	28177883	28177883	W390A	GFP	+	chr1	33665001	34145001	5487118
chr1	28410820	28410820	CBX	GFP	+	chr1	33665001	34145001	5254181
chr1	28500796	28500796	CBX	GFP	+	chr1	33665001	34145001	5164205
chr1	28568122	28568122	wt	GFP	-	chr1	33665001	34145001	5096879
chr1	28647768	28647768	wt	GFP	-	chr1	33665001	34145001	5017233
chr1	28664912	28664912	wt	GFP	+	chr1	33665001	34145001	5000089
chr1	29013044	29013044	wt	GFP	+	chr1	33665001	34145001	4651957
chr1	29090711	29090711	CBX	GFP	+	chr1	33665001	34145001	4574290
chr1	29154923	29154923	wt	GFP	+	chr1	33665001	34145001	4510078
chr1	29188754	29188754	wt	GFP	+	chr1	33665001	34145001	4476247
chr1	29207646	29207646	wt	GFP	+	chr1	33665001	34145001	4457355
chr1	29330686	29330686	CBX	GFP	-	chr1	33665001	34145001	4334315
chr1	29343347	29343347	W390A	GFP	-	chr1	33665001	34145001	4321654
chr1	29780595	29780595	CBX	GFP	+	chr1	33665001	34145001	3884406
chr1	29787446	29787446	wt	GFP	-	chr1	33665001	34145001	3877555
chr1	29904318	29904318	W390A	GFP	-	chr1	33665001	34145001	3760683
chr1	30264407	30264407	CBX	GFP	+	chr1	33665001	34145001	3400594
chr1	31171598	31171598	CBX	GFP	-	chr1	33665001	34145001	2493403
chr1	31227444	31227444	CBX	GFP	-	chr1	33665001	34145001	2437557
chr1	31258115	31258115	CBX	GFP	+	chr1	33665001	34145001	2406886
chr1	31271467	31271467	CBX	GFP	-	chr1	33665001	34145001	2393534
chr1	31368785	31368785	wt	GFP	+	chr1	33665001	34145001	2296216
chr1	31421192	31421192	CBX	GFP	-	chr1	33665001	34145001	2243809
chr1	31596209	31596209	W390A	GFP	+	chr1	33665001	34145001	2068792
chr1	31681337	31681338	CBX	GFP	+	chr1	33665001	34145001	1983664
chr1	31901736	31901736	W390A	GFP	+	chr1	33665001	34145001	1763265
chr1	32170868	32170868	wt	GFP	+	chr1	33665001	34145001	1494133
chr1	32453296	32453296	wt	GFP	-	chr1	33665001	34145001	1211705
chr1	32552150	32552150	wt	GFP	+	chr1	33665001	34145001	1112851
chr1	33059610	33059611	CBX	GFP	-	chr1	33665001	34145001	605391
chr1	33062086	33062086	wt	GFP	+	chr1	33665001	34145001	602915
chr1	33620501	33620501	wt	GFP	-	chr1	33665001	34145001	44500
chr1	34006032	34006032	CBX	GFP	+	chr1	33665001	34145001	0
chr1	34681740	34681740	CBX	GFP	-	chr1	34220001	34585001	96739
chr1	34893827	34893827	wt	GFP	-	chr1	34220001	34585001	308826
chr1	35298241	35298241	wt	GFP	+	chr1	34220001	34585001	713240
chr1	35530826	35530826	wt	GFP	-	chr1	34220001	34585001	945825
chr1	35918418	35918418	wt	GFP	-	chr1	34220001	34585001	1333417
chr1	36013903	36013903	W390A	GFP	-	chr1	34220001	34585001	1428902
chr1	36470644	36470644	wt	GFP	+	chr1	34220001	34585001	1885643
chr1	36551402	36551403	wt	GFP	+	chr1	34220001	34585001	1966402
chr1	37020723	37020723	W390A	GFP	-	chr1	34220001	34585001	2435722
chr1	37383049	37383049	CBX	GFP	-	chr1	34220001	34585001	2798048
chr1	37839209	37839209	CBX	GFP	+	chr1	34220001	34585001	3254208
chr1	38485626	38485626	W390A	GFP	-	chr1	34220001	34585001	3900625
chr1	38882477	38882477	wt	GFP	-	chr1	34220001	34585001	4297476
chr1	39124702	39124702	wt	GFP	-	chr1	34220001	34585001	4539701
chr1	39446817	39446817	wt	GFP	-	chr1	34220001	34585001	4861816
chr1	39459317	39459317	W390A	GFP	+	chr1	34220001	34585001	4874316
chr1	39908158	39908158	CBX	GFP	+	chr1	34220001	34585001	5323157
chr1	39922894	39922894	wt	GFP	+	chr1	34220001	34585001	5337893
chr1	40617559	40617559	wt	GFP	-	chr1	34220001	34585001	6032558
chr1	41218181	41218181	wt	GFP	-	chr1	46820001	47085001	5601820
chr1	41257338	41257338	CBX	GFP	-	chr1	46820001	47085001	5562663
chr1	41448544	41448544	W390A	GFP	-	chr1	46820001	47085001	5371457
chr1	41705356	41705356	wt	GFP	-	chr1	46820001	47085001	5114645
chr1	41716787	41716787	wt	GFP	+	chr1	46820001	47085001	5103214
chr1	41854205	41854205	wt	GFP	-	chr1	46820001	47085001	4965796
chr1	42126605	42126605	wt	GFP	+	chr1	46820001	47085001	4693396
chr1	42343283	42343283	wt	GFP	+	chr1	46820001	47085001	4476718
chr1	42901119	42901119	W390A	GFP	-	chr1	46820001	47085001	3918882
chr1	43419461	43419461	W390A	GFP	+	chr1	46820001	47085001	3400540
chr1	43622723	43622723	CBX	GFP	-	chr1	46820001	47085001	3197278
chr1	43669072	43669073	CBX	GFP	-	chr1	46820001	47085001	3150929
chr1	43770559	43770559	CBX	GFP	-	chr1	46820001	47085001	3049442
chr1	44133839	44133839	CBX	GFP	+	chr1	46820001	47085001	2686162
chr1	44145088	44145088	CBX	GFP	+	chr1	46820001	47085001	2674913
chr1	44428934	44428934	wt	GFP	-	chr1	46820001	47085001	2391067
chr1	44429996	44429996	CBX	GFP	-	chr1	46820001	47085001	2390005
chr1	44631809	44631809	W390A	GFP	+	chr1	46820001	47085001	2188192
chr1	44872436	44872436	wt	GFP	-	chr1	46820001	47085001	1947565
chr1	44901134	44901134	W390A	GFP	-	chr1	46820001	47085001	1918867
chr1	44974136	44974136	wt	GFP	+	chr1	46820001	47085001	1845865
chr1	45029498	45029498	wt	GFP	-	chr1	46820001	47085001	1790503
chr1	45113607	45113607	W390A	GFP	+	chr1	46820001	47085001	1706394
chr1	45197561	45197561	CBX	GFP	+	chr1	46820001	47085001	1622440
chr1	45441637	45441637	wt	GFP	-	chr1	46820001	47085001	1378364
chr1	45493548	45493549	CBX	GFP	+	chr1	46820001	47085001	1326453
chr1	45632109	45632109	wt	GFP	-	chr1	46820001	47085001	1187892
chr1	45664093	45664093	CBX	GFP	+	chr1	46820001	47085001	1155908
chr1	46086143	46086143	CBX	GFP	+	chr1	46820001	47085001	733858
chr1	46237906	46237906	W390A	GFP	+	chr1	46820001	47085001	582095
chr1	46801676	46801676	W390A	GFP	+	chr1	46820001	47085001	18325
chr1	46894638	46894638	wt	GFP	+	chr1	46820001	47085001	0
chr1	47434606	47434606	wt	GFP	+	chr1	46820001	47085001	349605
chr1	47612818	47612818	CBX	GFP	+	chr1	48065001	50325001	452183
chr1	47899417	47899417	W390A	GFP	-	chr1	48065001	50325001	165584
chr1	48097729	48097729	wt	GFP	-	chr1	48065001	50325001	0
chr1	48154669	48154670	CBX	GFP	+	chr1	48065001	50325001	0
chr1	48383314	48383314	CBX	GFP	+	chr1	48065001	50325001	0
chr1	48582815	48582815	wt	GFP	+	chr1	48065001	50325001	0
chr1	49050691	49050691	W390A	GFP	+	chr1	48065001	50325001	0
chr1	49154158	49154158	CBX	GFP	-	chr1	48065001	50325001	0
chr1	49347296	49347296	CBX	GFP	+	chr1	48065001	50325001	0
chr1	49434786	49434786	wt	GFP	-	chr1	48065001	50325001	0
chr1	49643138	49643138	W390A	GFP	-	chr1	48065001	50325001	0
chr1	49650895	49650895	wt	GFP	+	chr1	48065001	50325001	0
chr1	49728332	49728332	CBX	GFP	+	chr1	48065001	50325001	0
chr1	50163442	50163442	wt	GFP	-	chr1	48065001	50325001	0
chr1	50174654	50174654	CBX	GFP	+	chr1	48065001	50325001	0
chr1	50299775	50299775	CBX	GFP	-	chr1	48065001	50325001	0
chr1	50743071	50743071	CBX	GFP	-	chr1	48065001	50325001	418070
chr1	50849191	50849191	W390A	GFP	+	chr1	48065001	50325001	524190
chr1	51062067	51062067	wt	GFP	+	chr1	48065001	50325001	737066
chr1	51081399	51081399	CBX	GFP	-	chr1	48065001	50325001	756398
chr1	51216991	51216991	W390A	GFP	+	chr1	48065001	50325001	891990
chr1	51236855	51236855	wt	GFP	-	chr1	48065001	50325001	911854
chr1	51244228	51244228	wt	GFP	-	chr1	48065001	50325001	919227
chr1	51598806	51598806	wt	GFP	-	chr1	48065001	50325001	1273805
chr1	51752204	51752204	W390A	GFP	+	chr1	48065001	50325001	1427203
chr1	52312900	52312900	CBX	GFP	-	chr1	48065001	50325001	1987899
chr1	52681468	52681468	CBX	GFP	+	chr1	48065001	50325001	2356467
chr1	52724267	52724267	wt	GFP	+	chr1	48065001	50325001	2399266
chr1	52958664	52958664	wt	GFP	-	chr1	55345001	56430001	2386337
chr1	53627811	53627811	CBX	GFP	+	chr1	55345001	56430001	1717190
chr1	53633198	53633198	wt	GFP	+	chr1	55345001	56430001	1711803
chr1	53822967	53822967	wt	GFP	+	chr1	55345001	56430001	1522034
chr1	53890224	53890224	wt	GFP	-	chr1	55345001	56430001	1454777
chr1	53980338	53980338	CBX	GFP	-	chr1	55345001	56430001	1364663
chr1	54121511	54121511	wt	GFP	-	chr1	55345001	56430001	1223490
chr1	54135371	54135371	CBX	GFP	+	chr1	55345001	56430001	1209630
chr1	54323043	54323043	wt	GFP	-	chr1	55345001	56430001	1021958
chr1	54347932	54347932	W390A	GFP	+	chr1	55345001	56430001	997069
chr1	54495553	54495553	W390A	GFP	-	chr1	55345001	56430001	849448
chr1	54732325	54732325	W390A	GFP	-	chr1	55345001	56430001	612676
chr1	54810086	54810086	W390A	GFP	+	chr1	55345001	56430001	534915
chr1	54955369	54955369	W390A	GFP	-	chr1	55345001	56430001	389632
chr1	55214338	55214338	wt	GFP	+	chr1	55345001	56430001	130663
chr1	55324122	55324122	W390A	GFP	+	chr1	55345001	56430001	20879
chr1	55430535	55430535	W390A	GFP	-	chr1	55345001	56430001	0
chr1	55598307	55598307	wt	GFP	-	chr1	55345001	56430001	0
chr1	55627494	55627494	wt	GFP	-	chr1	55345001	56430001	0
chr1	56273531	56273531	W390A	GFP	-	chr1	55345001	56430001	0
chr1	56414617	56414617	CBX	GFP	-	chr1	55345001	56430001	0
chr1	56820493	56820493	CBX	GFP	-	chr1	56585001	57190001	0
chr1	56880627	56880627	wt	GFP	+	chr1	56585001	57190001	0
chr1	56927906	56927906	CBX	GFP	+	chr1	56585001	57190001	0
chr1	57081137	57081137	wt	GFP	-	chr1	56585001	57190001	0
chr1	57607840	57607840	wt	GFP	+	chr1	57240001	58435001	0
chr1	57809824	57809824	CBX	GFP	-	chr1	57240001	58435001	0
chr1	57842883	57842884	CBX	GFP	-	chr1	57240001	58435001	0
chr1	58437248	58437248	CBX	GFP	+	chr1	57240001	58435001	2247
chr1	58638201	58638201	CBX	GFP	+	chr1	57240001	58435001	203200
chr1	58832714	58832714	wt	GFP	-	chr1	59170001	59275001	337287
chr1	58896116	58896116	wt	GFP	-	chr1	59170001	59275001	273885
chr1	59015235	59015235	wt	GFP	-	chr1	59170001	59275001	154766
chr1	59034821	59034821	wt	GFP	-	chr1	59170001	59275001	135180
chr1	59116952	59116952	wt	GFP	+	chr1	59170001	59275001	53049
chr1	60199851	60199851	CBX	GFP	-	chr1	59325001	60840001	0
chr1	60356305	60356305	wt	GFP	-	chr1	59325001	60840001	0
chr1	60396029	60396029	wt	GFP	+	chr1	59325001	60840001	0
chr1	60432128	60432128	CBX	GFP	+	chr1	59325001	60840001	0
chr1	60685976	60685976	CBX	GFP	-	chr1	59325001	60840001	0
chr1	61018994	61018994	W390A	GFP	+	chr1	59325001	60840001	178993
chr1	61020120	61020120	wt	GFP	-	chr1	59325001	60840001	180119
chr1	61097633	61097633	W390A	GFP	-	chr1	59325001	60840001	257632
chr1	61294110	61294110	W390A	GFP	-	chr1	59325001	60840001	454109
chr1	61385745	61385745	wt	GFP	-	chr1	61875001	62050001	489256
chr1	61952954	61952954	CBX	GFP	-	chr1	61875001	62050001	0
chr1	62236884	62236884	W390A	GFP	+	chr1	61875001	62050001	186883
chr1	62303747	62303747	W390A	GFP	+	chr1	61875001	62050001	253746
chr1	62337351	62337351	wt	GFP	-	chr1	61875001	62050001	287350
chr1	62430335	62430335	W390A	GFP	-	chr1	61875001	62050001	380334
chr1	62717967	62717967	wt	GFP	-	chr1	62850001	63295001	132034
chr1	62762161	62762161	wt	GFP	+	chr1	62850001	63295001	87840
chr1	63368223	63368223	wt	GFP	+	chr1	62850001	63295001	73222
chr1	63457228	63457228	W390A	GFP	-	chr1	63550001	64730001	92773
chr1	63493228	63493228	CBX	GFP	-	chr1	63550001	64730001	56773
chr1	63602027	63602027	wt	GFP	-	chr1	63550001	64730001	0
chr1	63749403	63749403	wt	GFP	+	chr1	63550001	64730001	0
chr1	64047219	64047219	CBX	GFP	-	chr1	63550001	64730001	0
chr1	64182329	64182329	CBX	GFP	+	chr1	63550001	64730001	0
chr1	64781113	64781113	wt	GFP	+	chr1	63550001	64730001	51112
chr1	64846509	64846509	wt	GFP	+	chr1	63550001	64730001	116508
chr1	65470021	65470021	wt	GFP	+	chr1	65710001	66725001	239980
chr1	65655838	65655838	wt	GFP	+	chr1	65710001	66725001	54163
chr1	65781311	65781311	wt	GFP	-	chr1	65710001	66725001	0
chr1	65790289	65790289	wt	GFP	+	chr1	65710001	66725001	0
chr1	66018817	66018817	wt	GFP	+	chr1	65710001	66725001	0
chr1	66077437	66077437	W390A	GFP	+	chr1	65710001	66725001	0
chr1	66195353	66195353	wt	GFP	+	chr1	65710001	66725001	0
chr1	66529030	66529030	wt	GFP	-	chr1	65710001	66725001	0
chr1	67226614	67226614	CBX	GFP	-	chr1	65710001	66725001	501613
chr1	67385277	67385277	CBX	GFP	-	chr1	67925001	70130001	539724
chr1	67394131	67394131	wt	GFP	+	chr1	67925001	70130001	530870
chr1	67633946	67633946	wt	GFP	-	chr1	67925001	70130001	291055
chr1	68223973	68223973	wt	GFP	-	chr1	67925001	70130001	0
chr1	68265765	68265765	CBX	GFP	+	chr1	67925001	70130001	0
chr1	68628058	68628058	wt	GFP	-	chr1	67925001	70130001	0
chr1	69023172	69023172	CBX	GFP	-	chr1	67925001	70130001	0
chr1	69135235	69135235	W390A	GFP	+	chr1	67925001	70130001	0
chr1	69311623	69311623	wt	GFP	-	chr1	67925001	70130001	0
chr1	69775612	69775612	CBX	GFP	+	chr1	67925001	70130001	0
chr1	69957376	69957376	wt	GFP	-	chr1	67925001	70130001	0
chr1	70159261	70159261	W390A	GFP	+	chr1	67925001	70130001	29260
chr1	70467090	70467090	wt	GFP	+	chr1	70545001	70655001	77911
chr1	70584858	70584858	W390A	GFP	-	chr1	70545001	70655001	0
chr1	71037764	71037764	CBX	GFP	+	chr1	71090001	74705001	52237
chr1	71431302	71431302	W390A	GFP	+	chr1	71090001	74705001	0
chr1	71477796	71477796	W390A	GFP	-	chr1	71090001	74705001	0
chr1	72000231	72000231	W390A	GFP	+	chr1	71090001	74705001	0
chr1	72314135	72314135	wt	GFP	-	chr1	71090001	74705001	0
chr1	72476959	72476959	CBX	GFP	-	chr1	71090001	74705001	0
chr1	72911965	72911965	W390A	GFP	-	chr1	71090001	74705001	0
chr1	73054245	73054245	CBX	GFP	+	chr1	71090001	74705001	0
chr1	73321845	73321845	wt	GFP	+	chr1	71090001	74705001	0
chr1	73445558	73445558	CBX	GFP	-	chr1	71090001	74705001	0
chr1	73852131	73852131	wt	GFP	+	chr1	71090001	74705001	0
chr1	74051973	74051973	CBX	GFP	+	chr1	71090001	74705001	0
chr1	74146806	74146806	CBX	GFP	+	chr1	71090001	74705001	0
chr1	74394811	74394811	W390A	GFP	+	chr1	71090001	74705001	0
chr1	74558070	74558070	W390A	GFP	-	chr1	71090001	74705001	0
chr1	74734362	74734362	wt	GFP	+	chr1	71090001	74705001	29361
chr1	75060240	75060240	wt	GFP	+	chr1	74770001	75665001	0
chr1	75160655	75160655	W390A	GFP	+	chr1	74770001	75665001	0
chr1	75447028	75447028	wt	GFP	-	chr1	74770001	75665001	0
chr1	75536173	75536173	CBX	GFP	-	chr1	74770001	75665001	0
chr1	75854834	75854834	CBX	GFP	-	chr1	75810001	77505001	0
chr1	76024570	76024570	CBX	GFP	-	chr1	75810001	77505001	0
chr1	76353166	76353166	W390A	GFP	-	chr1	75810001	77505001	0
chr1	76380304	76380305	CBX	GFP	+	chr1	75810001	77505001	0
chr1	76555439	76555439	wt	GFP	-	chr1	75810001	77505001	0
chr1	76591265	76591265	CBX	GFP	+	chr1	75810001	77505001	0
chr1	76663485	76663485	CBX	GFP	-	chr1	75810001	77505001	0
chr1	77209177	77209177	wt	GFP	+	chr1	75810001	77505001	0
chr1	77245368	77245368	wt	GFP	-	chr1	75810001	77505001	0
chr1	77683489	77683489	CBX	GFP	-	chr1	75810001	77505001	178488
chr1	77768342	77768342	CBX	GFP	+	chr1	75810001	77505001	263341
chr1	77879664	77879664	CBX	GFP	-	chr1	78130001	84065001	250337
chr1	78352331	78352331	wt	GFP	+	chr1	78130001	84065001	0
chr1	78382113	78382113	CBX	GFP	+	chr1	78130001	84065001	0
chr1	78537679	78537679	wt	GFP	-	chr1	78130001	84065001	0
chr1	78761703	78761703	W390A	GFP	-	chr1	78130001	84065001	0
chr1	78771306	78771306	wt	GFP	-	chr1	78130001	84065001	0
chr1	79526669	79526669	wt	GFP	+	chr1	78130001	84065001	0
chr1	79651995	79651995	CBX	GFP	+	chr1	78130001	84065001	0
chr1	79793099	79793099	wt	GFP	-	chr1	78130001	84065001	0
chr1	79799911	79799911	CBX	GFP	-	chr1	78130001	84065001	0
chr1	79998929	79998929	CBX	GFP	+	chr1	78130001	84065001	0
chr1	80098321	80098321	W390A	GFP	+	chr1	78130001	84065001	0
chr1	80203114	80203114	CBX	GFP	-	chr1	78130001	84065001	0
chr1	81042246	81042246	wt	GFP	+	chr1	78130001	84065001	0
chr1	81242478	81242478	wt	GFP	-	chr1	78130001	84065001	0
chr1	81460262	81460262	CBX	GFP	-	chr1	78130001	84065001	0
chr1	81797436	81797436	wt	GFP	+	chr1	78130001	84065001	0
chr1	81834490	81834490	CBX	GFP	-	chr1	78130001	84065001	0
chr1	82018411	82018411	W390A	GFP	+	chr1	78130001	84065001	0
chr1	82051640	82051640	wt	GFP	-	chr1	78130001	84065001	0
chr1	82203662	82203663	CBX	GFP	-	chr1	78130001	84065001	0
chr1	82364646	82364646	CBX	GFP	+	chr1	78130001	84065001	0
chr1	82482775	82482775	wt	GFP	+	chr1	78130001	84065001	0
chr1	82589808	82589808	W390A	GFP	-	chr1	78130001	84065001	0
chr1	83010406	83010406	wt	GFP	-	chr1	78130001	84065001	0
chr1	83402473	83402473	W390A	GFP	+	chr1	78130001	84065001	0
chr1	83404440	83404440	CBX	GFP	-	chr1	78130001	84065001	0
chr1	84113628	84113628	CBX	GFP	+	chr1	84125001	84425001	11373
chr1	84343070	84343070	CBX	GFP	-	chr1	84125001	84425001	0
chr1	84422471	84422471	CBX	GFP	+	chr1	84125001	84425001	0
chr1	84726220	84726220	CBX	GFP	-	chr1	84790001	85100001	63781
chr1	84834371	84834371	W390A	GFP	+	chr1	84790001	85100001	0
chr1	85178825	85178825	CBX	GFP	-	chr1	84790001	85100001	78824
chr1	85534493	85534493	CBX	GFP	+	chr1	85310001	85570001	0
chr1	86187924	86187924	W390A	GFP	+	chr1	85710001	86450001	0
chr1	86194838	86194838	CBX	GFP	+	chr1	85710001	86450001	0
chr1	86546942	86546942	W390A	GFP	-	chr1	86510001	86680001	0
chr1	86560159	86560159	W390A	GFP	+	chr1	86510001	86680001	0
chr1	86824032	86824032	W390A	GFP	+	chr1	86510001	86680001	144031
chr1	88108505	88108505	CBX	GFP	+	chr1	87360001	88645001	0
chr1	88547053	88547053	W390A	GFP	-	chr1	87360001	88645001	0
chr1	88558979	88558979	wt	GFP	-	chr1	87360001	88645001	0
chr1	89029886	89029886	wt	GFP	-	chr1	89005001	89455001	0
chr1	89041182	89041182	wt	GFP	+	chr1	89005001	89455001	0
